url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),reviews_list,menu_item,listed_in(type),listed_in(city)
http://zomato.com/888,Address 888,Restaurant 888,No,Yes,NEW,1445,9876543288,HSR,Casual Dining,"Pasta, Pizza",Italian,800,[],[],Other,HSR
http://zomato.com/889,Address 889,Restaurant 889,Yes,Yes,3.3/5,219,9876543289,HSR,Dessert Parlor,"Pasta, Pizza","Fast Food, Desserts, North Indian",1000,[],[],Dining,Whitefield
http://zomato.com/890,Address 890,Restaurant 890,Yes,No,NEW,52,9876543290,Marathahalli,Quick Service Restaurant,"Pasta, Pizza","South Indian, Beverages",2000,[],[],Other,Marathahalli
http://zomato.com/891,Address 891,Restaurant 891,Yes,No,3.5/5,1757,9876543291,Marathahalli,Quick Service Restaurant,"Pasta, Pizza","Mughlai, Italian",1500,[],[],Cafes,Whitefield
http://zomato.com/892,Address 892,Restaurant 892,Yes,Yes,3.5/5,1666,9876543292,JP Nagar,Bakery,"Pasta, Pizza","Mughlai, Chinese",600,[],[],Cafes,Marathahalli
http://zomato.com/893,Address 893,Restaurant 893,Yes,Yes,4.0/5,2785,9876543293,BTM,Buffet,"Pasta, Pizza","North Indian, Mexican",1000,[],[],Other,Whitefield
http://zomato.com/894,Address 894,Restaurant 894,No,Yes,NEW,719,9876543294,Indiranagar,Dessert Parlor,"Pasta, Pizza",South Indian,600,[],[],Other,Jayanagar
http://zomato.com/895,Address 895,Restaurant 895,No,Yes,4.9/5,405,9876543295,Whitefield,Buffet,"Pasta, Pizza",Chinese,600,[],[],Other,Marathahalli
http://zomato.com/896,Address 896,Restaurant 896,No,No,4.2/5,2294,9876543296,HSR,Buffet,"Pasta, Pizza","South Indian, Italian",3000,[],[],Cafes,HSR
http://zomato.com/897,Address 897,Restaurant 897,No,Yes,4.4/5,71,9876543297,Marathahalli,Dessert Parlor,"Pasta, Pizza","North Indian, Mexican, Mughlai",2000,[],[],Dining,JP Nagar
http://zomato.com/898,Address 898,Restaurant 898,Yes,No,3.8/5,2053,9876543298,Whitefield,Casual Dining,"Pasta, Pizza","North Indian, Chinese, South Indian",200,[],[],Other,JP Nagar
http://zomato.com/899,Address 899,Restaurant 899,Yes,No,2.8/5,1229,9876543299,HSR,Bakery,"Pasta, Pizza","Mexican, Mughlai",3000,[],[],Other,Marathahalli
http://zomato.com/900,Address 900,Restaurant 900,Yes,No,NEW,1567,987654320,Marathahalli,Bakery,"Pasta, Pizza","Chinese, Continental",600,[],[],Other,Koramangala 5th Block
http://zomato.com/901,Address 901,Restaurant 901,No,Yes,4.5/5,3682,987654321,BTM,Cafe,"Pasta, Pizza","North Indian, Chinese, Continental",200,[],[],Dining,BTM
http://zomato.com/902,Address 902,Restaurant 902,No,Yes,3.2/5,2953,987654322,HSR,Bakery,"Pasta, Pizza",Continental,400,[],[],Other,JP Nagar
http://zomato.com/903,Address 903,Restaurant 903,Yes,Yes,NEW,4482,987654323,JP Nagar,Quick Service Restaurant,"Pasta, Pizza","Desserts, South Indian",800,[],[],Other,HSR
http://zomato.com/904,Address 904,Restaurant 904,Yes,Yes,4.4/5,698,987654324,Indiranagar,Casual Dining,"Pasta, Pizza","South Indian, Fast Food, North Indian",600,[],[],Cafes,Koramangala 5th Block
http://zomato.com/905,Address 905,Restaurant 905,No,No,3.4/5,826,987654325,Indiranagar,Dessert Parlor,"Pasta, Pizza","Italian, Desserts",2000,[],[],Other,JP Nagar
http://zomato.com/906,Address 906,Restaurant 906,No,Yes,2.5/5,348,987654326,Marathahalli,Bakery,"Pasta, Pizza","Continental, Italian",800,[],[],Cafes,BTM
http://zomato.com/907,Address 907,Restaurant 907,Yes,Yes,4.1/5,3908,987654327,HSR,Casual Dining,"Pasta, Pizza",Chinese,200,[],[],Dining,Indiranagar
http://zomato.com/908,Address 908,Restaurant 908,Yes,No,4.6/5,307,987654328,JP Nagar,Bakery,"Pasta, Pizza","Desserts, Italian",600,[],[],Other,Indiranagar
http://zomato.com/909,Address 909,Restaurant 909,No,Yes,NEW,3416,987654329,Jayanagar,Dessert Parlor,"Pasta, Pizza","South Indian, Chinese",1000,[],[],Other,Marathahalli
http://zomato.com/910,Address 910,Restaurant 910,Yes,No,4.5/5,2334,9876543210,Whitefield,Delivery,"Pasta, Pizza","Beverages, Fast Food, Italian",3000,[],[],Cafes,BTM
http://zomato.com/911,Address 911,Restaurant 911,Yes,No,3.6/5,4861,9876543211,Whitefield,Dessert Parlor,"Pasta, Pizza",Desserts,2000,[],[],Dining,HSR
http://zomato.com/912,Address 912,Restaurant 912,Yes,No,3.3/5,4820,9876543212,Koramangala 5th Block,Dessert Parlor,"Pasta, Pizza",South Indian,400,[],[],Dining,HSR
http://zomato.com/913,Address 913,Restaurant 913,No,No,NEW,2809,9876543213,JP Nagar,Dessert Parlor,"Pasta, Pizza",Mexican,1500,[],[],Cafes,JP Nagar
http://zomato.com/914,Address 914,Restaurant 914,No,No,3.1/5,3558,9876543214,HSR,Bakery,"Pasta, Pizza",Chinese,400,[],[],Dining,Jayanagar
http://zomato.com/915,Address 915,Restaurant 915,No,No,4.4/5,4478,9876543215,BTM,Cafe,"Pasta, Pizza",Beverages,3000,[],[],Dining,Koramangala 5th Block
http://zomato.com/916,Address 916,Restaurant 916,No,No,2.6/5,3477,9876543216,BTM,Dessert Parlor,"Pasta, Pizza","Italian, Chinese",600,[],[],Dining,BTM
http://zomato.com/917,Address 917,Restaurant 917,No,No,4.9/5,4620,9876543217,Koramangala 5th Block,Quick Service Restaurant,"Pasta, Pizza","Continental, Italian",3000,[],[],Dining,JP Nagar
http://zomato.com/918,Address 918,Restaurant 918,No,Yes,5.0/5,2686,9876543218,Marathahalli,Quick Service Restaurant,"Pasta, Pizza","Italian, Beverages",2000,[],[],Dining,Marathahalli
http://zomato.com/919,Address 919,Restaurant 919,No,Yes,4.9/5,2985,9876543219,HSR,Casual Dining,"Pasta, Pizza",South Indian,400,[],[],Dining,BTM
http://zomato.com/920,Address 920,Restaurant 920,Yes,Yes,NEW,275,9876543220,Koramangala 5th Block,Cafe,"Pasta, Pizza","Mughlai, Desserts",1500,[],[],Dining,Koramangala 5th Block
http://zomato.com/921,Address 921,Restaurant 921,Yes,Yes,3.1/5,2547,9876543221,Indiranagar,Casual Dining,"Pasta, Pizza","Continental, Mexican, North Indian",1000,[],[],Dining,Whitefield
http://zomato.com/922,Address 922,Restaurant 922,Yes,No,2.9/5,2764,9876543222,Whitefield,Quick Service Restaurant,"Pasta, Pizza","Chinese, North Indian",800,[],[],Other,Marathahalli
http://zomato.com/923,Address 923,Restaurant 923,Yes,Yes,4.5/5,336,9876543223,HSR,Buffet,"Pasta, Pizza",South Indian,3000,[],[],Cafes,JP Nagar
http://zomato.com/924,Address 924,Restaurant 924,Yes,No,2.9/5,1973,9876543224,Koramangala 5th Block,Quick Service Restaurant,"Pasta, Pizza","Continental, Chinese",1000,[],[],Dining,Jayanagar
http://zomato.com/925,Address 925,Restaurant 925,Yes,Yes,4.1/5,2979,9876543225,Indiranagar,Delivery,"Pasta, Pizza",North Indian,400,[],[],Cafes,BTM
http://zomato.com/926,Address 926,Restaurant 926,Yes,Yes,4.2/5,4576,9876543226,JP Nagar,Dessert Parlor,"Pasta, Pizza","North Indian, South Indian",1500,[],[],Dining,Whitefield
http://zomato.com/927,Address 927,Restaurant 927,No,Yes,3.4/5,3968,9876543227,Koramangala 5th Block,Buffet,"Pasta, Pizza",Chinese,800,[],[],Dining,Marathahalli
http://zomato.com/928,Address 928,Restaurant 928,No,No,3.2/5,910,9876543228,Marathahalli,Quick Service Restaurant,"Pasta, Pizza","South Indian, Mughlai",2000,[],[],Other,JP Nagar
http://zomato.com/929,Address 929,Restaurant 929,Yes,Yes,4.7/5,1996,9876543229,Marathahalli,Bakery,"Pasta, Pizza","Mughlai, Italian, Chinese",1500,[],[],Cafes,Indiranagar
http://zomato.com/930,Address 930,Restaurant 930,Yes,No,2.7/5,3129,9876543230,Marathahalli,Bakery,"Pasta, Pizza","Beverages, Fast Food, Continental",1000,[],[],Cafes,HSR
http://zomato.com/931,Address 931,Restaurant 931,No,No,2.5/5,4204,9876543231,HSR,Casual Dining,"Pasta, Pizza","North Indian, Fast Food, Mughlai",200,[],[],Other,JP Nagar
http://zomato.com/932,Address 932,Restaurant 932,Yes,Yes,3.6/5,3757,9876543232,BTM,Buffet,"Pasta, Pizza","Italian, Fast Food, South Indian",200,[],[],Other,Indiranagar
http://zomato.com/933,Address 933,Restaurant 933,Yes,Yes,4.9/5,327,9876543233,BTM,Casual Dining,"Pasta, Pizza",Mexican,800,[],[],Cafes,Indiranagar
http://zomato.com/934,Address 934,Restaurant 934,No,Yes,3.1/5,1799,9876543234,Whitefield,Dessert Parlor,"Pasta, Pizza","Continental, Chinese",3000,[],[],Dining,Marathahalli
http://zomato.com/935,Address 935,Restaurant 935,Yes,No,4.2/5,314,9876543235,Koramangala 5th Block,Dessert Parlor,"Pasta, Pizza",Desserts,800,[],[],Dining,JP Nagar
http://zomato.com/936,Address 936,Restaurant 936,No,Yes,NEW,3545,9876543236,JP Nagar,Delivery,"Pasta, Pizza","Continental, Mughlai",800,[],[],Cafes,HSR
http://zomato.com/937,Address 937,Restaurant 937,Yes,No,4.5/5,1134,9876543237,Koramangala 5th Block,Cafe,"Pasta, Pizza","Chinese, Mexican",200,[],[],Dining,JP Nagar
http://zomato.com/938,Address 938,Restaurant 938,No,No,3.9/5,2746,9876543238,Whitefield,Casual Dining,"Pasta, Pizza","North Indian, Continental, Beverages",1000,[],[],Other,Indiranagar
http://zomato.com/939,Address 939,Restaurant 939,No,Yes,2.6/5,4876,9876543239,Indiranagar,Dessert Parlor,"Pasta, Pizza","South Indian, Mexican, North Indian",3000,[],[],Other,Koramangala 5th Block
http://zomato.com/940,Address 940,Restaurant 940,No,Yes,3.6/5,1520,9876543240,Whitefield,Casual Dining,"Pasta, Pizza",Mughlai,800,[],[],Other,Whitefield
http://zomato.com/941,Address 941,Restaurant 941,Yes,No,2.6/5,155,9876543241,Marathahalli,Dessert Parlor,"Pasta, Pizza","Mughlai, Mexican, Italian",200,[],[],Cafes,Jayanagar
http://zomato.com/942,Address 942,Restaurant 942,No,No,5.0/5,1724,9876543242,HSR,Quick Service Restaurant,"Pasta, Pizza","Beverages, Desserts",800,[],[],Cafes,JP Nagar
http://zomato.com/943,Address 943,Restaurant 943,Yes,No,4.6/5,3343,9876543243,Indiranagar,Casual Dining,"Pasta, Pizza","North Indian, Mughlai, Fast Food",800,[],[],Cafes,Whitefield
http://zomato.com/944,Address 944,Restaurant 944,Yes,Yes,4.9/5,886,9876543244,HSR,Quick Service Restaurant,"Pasta, Pizza",Italian,3000,[],[],Dining,Whitefield
http://zomato.com/945,Address 945,Restaurant 945,Yes,No,4.9/5,3073,9876543245,Marathahalli,Casual Dining,"Pasta, Pizza","Italian, Desserts",3000,[],[],Cafes,BTM
http://zomato.com/946,Address 946,Restaurant 946,Yes,Yes,4.3/5,2805,9876543246,Jayanagar,Cafe,"Pasta, Pizza","Mexican, North Indian, South Indian",1500,[],[],Cafes,Koramangala 5th Block
http://zomato.com/947,Address 947,Restaurant 947,No,No,3.9/5,721,9876543247,Whitefield,Delivery,"Pasta, Pizza","Desserts, Mexican",800,[],[],Other,Whitefield
http://zomato.com/948,Address 948,Restaurant 948,No,No,3.6/5,912,9876543248,Whitefield,Bakery,"Pasta, Pizza","South Indian, Chinese",200,[],[],Dining,JP Nagar
http://zomato.com/949,Address 949,Restaurant 949,Yes,Yes,2.7/5,3357,9876543249,JP Nagar,Bakery,"Pasta, Pizza","Continental, Italian",1000,[],[],Dining,Marathahalli
http://zomato.com/950,Address 950,Restaurant 950,Yes,No,5.0/5,870,9876543250,Koramangala 5th Block,Bakery,"Pasta, Pizza","Italian, Chinese",200,[],[],Other,Marathahalli
http://zomato.com/951,Address 951,Restaurant 951,No,Yes,4.5/5,4108,9876543251,Indiranagar,Quick Service Restaurant,"Pasta, Pizza","Mughlai, Chinese, North Indian",200,[],[],Dining,BTM
http://zomato.com/952,Address 952,Restaurant 952,Yes,Yes,4.9/5,497,9876543252,BTM,Buffet,"Pasta, Pizza",Continental,800,[],[],Cafes,Whitefield
http://zomato.com/953,Address 953,Restaurant 953,No,No,3.8/5,1756,9876543253,HSR,Dessert Parlor,"Pasta, Pizza","Italian, Mexican",1500,[],[],Dining,JP Nagar
http://zomato.com/954,Address 954,Restaurant 954,Yes,Yes,4.4/5,1117,9876543254,Indiranagar,Bakery,"Pasta, Pizza",South Indian,600,[],[],Other,JP Nagar
http://zomato.com/955,Address 955,Restaurant 955,Yes,Yes,3.7/5,3409,9876543255,JP Nagar,Cafe,"Pasta, Pizza","Desserts, Continental, South Indian",2000,[],[],Dining,Indiranagar
http://zomato.com/956,Address 956,Restaurant 956,No,No,3.1/5,2828,9876543256,JP Nagar,Bakery,"Pasta, Pizza",Desserts,600,[],[],Other,Koramangala 5th Block
http://zomato.com/957,Address 957,Restaurant 957,Yes,Yes,4.2/5,1647,9876543257,HSR,Casual Dining,"Pasta, Pizza","Fast Food, Beverages, Italian",600,[],[],Cafes,HSR
http://zomato.com/958,Address 958,Restaurant 958,No,Yes,3.9/5,2983,9876543258,BTM,Quick Service Restaurant,"Pasta, Pizza","Fast Food, North Indian",200,[],[],Cafes,Jayanagar
http://zomato.com/959,Address 959,Restaurant 959,Yes,Yes,3.7/5,142,9876543259,Koramangala 5th Block,Buffet,"Pasta, Pizza",South Indian,800,[],[],Other,HSR
http://zomato.com/960,Address 960,Restaurant 960,Yes,No,NEW,2761,9876543260,HSR,Casual Dining,"Pasta, Pizza",Mughlai,3000,[],[],Cafes,BTM
http://zomato.com/961,Address 961,Restaurant 961,Yes,Yes,NEW,3435,9876543261,HSR,Buffet,"Pasta, Pizza",South Indian,2000,[],[],Cafes,Indiranagar
http://zomato.com/962,Address 962,Restaurant 962,No,No,4.8/5,4660,9876543262,Marathahalli,Casual Dining,"Pasta, Pizza","Mexican, Mughlai, Fast Food",600,[],[],Dining,Jayanagar
http://zomato.com/963,Address 963,Restaurant 963,Yes,No,4.1/5,2431,9876543263,BTM,Casual Dining,"Pasta, Pizza","Beverages, Italian, Mexican",400,[],[],Cafes,HSR
http://zomato.com/964,Address 964,Restaurant 964,Yes,Yes,3.3/5,4512,9876543264,Koramangala 5th Block,Delivery,"Pasta, Pizza","Italian, Desserts, Fast Food",400,[],[],Other,JP Nagar
http://zomato.com/965,Address 965,Restaurant 965,Yes,Yes,4.3/5,1848,9876543265,Whitefield,Delivery,"Pasta, Pizza","Beverages, Chinese, South Indian",400,[],[],Cafes,Marathahalli
http://zomato.com/966,Address 966,Restaurant 966,Yes,Yes,NEW,2696,9876543266,Marathahalli,Dessert Parlor,"Pasta, Pizza","Beverages, South Indian, Chinese",1000,[],[],Dining,Indiranagar
http://zomato.com/967,Address 967,Restaurant 967,No,No,2.6/5,1717,9876543267,Jayanagar,Quick Service Restaurant,"Pasta, Pizza","Mexican, North Indian, Desserts",800,[],[],Other,HSR
http://zomato.com/968,Address 968,Restaurant 968,No,Yes,4.2/5,3072,9876543268,BTM,Cafe,"Pasta, Pizza","Chinese, Beverages",200,[],[],Cafes,BTM
http://zomato.com/969,Address 969,Restaurant 969,Yes,Yes,3.2/5,1067,9876543269,Koramangala 5th Block,Cafe,"Pasta, Pizza","Italian, Continental, Mexican",200,[],[],Cafes,Whitefield
http://zomato.com/970,Address 970,Restaurant 970,No,Yes,4.8/5,2786,9876543270,JP Nagar,Cafe,"Pasta, Pizza",Italian,800,[],[],Cafes,BTM
http://zomato.com/971,Address 971,Restaurant 971,Yes,Yes,2.6/5,3791,9876543271,Marathahalli,Casual Dining,"Pasta, Pizza","Mughlai, Mexican, North Indian",1500,[],[],Other,BTM
http://zomato.com/972,Address 972,Restaurant 972,Yes,Yes,3.4/5,1288,9876543272,Koramangala 5th Block,Delivery,"Pasta, Pizza","Desserts, Continental",3000,[],[],Dining,BTM
http://zomato.com/973,Address 973,Restaurant 973,Yes,No,4.4/5,3871,9876543273,Indiranagar,Quick Service Restaurant,"Pasta, Pizza","North Indian, Beverages",2000,[],[],Other,Whitefield
http://zomato.com/974,Address 974,Restaurant 974,No,No,4.9/5,1806,9876543274,HSR,Casual Dining,"Pasta, Pizza","Desserts, Italian, South Indian",1500,[],[],Other,Jayanagar
http://zomato.com/975,Address 975,Restaurant 975,No,Yes,3.4/5,1504,9876543275,Jayanagar,Buffet,"Pasta, Pizza","Fast Food, North Indian, Chinese",3000,[],[],Dining,JP Nagar
http://zomato.com/976,Address 976,Restaurant 976,No,Yes,3.1/5,3308,9876543276,Whitefield,Delivery,"Pasta, Pizza","Desserts, Italian, South Indian",1000,[],[],Other,Marathahalli
http://zomato.com/977,Address 977,Restaurant 977,No,Yes,3.4/5,2951,9876543277,HSR,Delivery,"Pasta, Pizza","Mughlai, Chinese",800,[],[],Other,Jayanagar
http://zomato.com/978,Address 978,Restaurant 978,No,Yes,3.1/5,71,9876543278,Indiranagar,Bakery,"Pasta, Pizza","Desserts, South Indian, Italian",1500,[],[],Cafes,HSR
http://zomato.com/979,Address 979,Restaurant 979,No,No,4.8/5,1690,9876543279,Indiranagar,Bakery,"Pasta, Pizza",Chinese,2000,[],[],Other,HSR
http://zomato.com/980,Address 980,Restaurant 980,No,Yes,3.8/5,1344,9876543280,Jayanagar,Quick Service Restaurant,"Pasta, Pizza","Mughlai, North Indian",1000,[],[],Cafes,Marathahalli
http://zomato.com/981,Address 981,Restaurant 981,No,No,2.6/5,3303,9876543281,Whitefield,Buffet,"Pasta, Pizza","Chinese, Fast Food",600,[],[],Other,HSR
http://zomato.com/982,Address 982,Restaurant 982,No,No,NEW,3113,9876543282,JP Nagar,Quick Service Restaurant,"Pasta, Pizza","South Indian, Mexican",600,[],[],Cafes,Koramangala 5th Block
http://zomato.com/983,Address 983,Restaurant 983,Yes,Yes,4.7/5,882,9876543283,Marathahalli,Quick Service Restaurant,"Pasta, Pizza","Fast Food, Mexican",1000,[],[],Cafes,Marathahalli
http://zomato.com/984,Address 984,Restaurant 984,No,No,4.9/5,4234,9876543284,BTM,Casual Dining,"Pasta, Pizza","Italian, Beverages",3000,[],[],Cafes,Whitefield
http://zomato.com/985,Address 985,Restaurant 985,No,No,3.6/5,2662,9876543285,Whitefield,Dessert Parlor,"Pasta, Pizza",Mughlai,800,[],[],Dining,HSR
http://zomato.com/986,Address 986,Restaurant 986,No,No,3.8/5,1504,9876543286,BTM,Quick Service Restaurant,"Pasta, Pizza","Fast Food, Continental",600,[],[],Other,HSR
http://zomato.com/987,Address 987,Restaurant 987,No,No,3.2/5,2463,9876543287,Koramangala 5th Block,Bakery,"Pasta, Pizza",Chinese,800,[],[],Other,Indiranagar
http://zomato.com/988,Address 988,Restaurant 988,No,Yes,4.7/5,2553,9876543288,Indiranagar,Dessert Parlor,"Pasta, Pizza","Mughlai, Beverages, North Indian",1500,[],[],Other,Indiranagar
http://zomato.com/989,Address 989,Restaurant 989,No,Yes,4.7/5,732,9876543289,Koramangala 5th Block,Casual Dining,"Pasta, Pizza","Chinese, Fast Food, Mughlai",600,[],[],Dining,Indiranagar
http://zomato.com/990,Address 990,Restaurant 990,No,No,4.5/5,1748,9876543290,JP Nagar,Dessert Parlor,"Pasta, Pizza",South Indian,2000,[],[],Cafes,Marathahalli
http://zomato.com/991,Address 991,Restaurant 991,No,Yes,3.7/5,3924,9876543291,Koramangala 5th Block,Cafe,"Pasta, Pizza","Chinese, Beverages, Mughlai",2000,[],[],Other,Whitefield
http://zomato.com/992,Address 992,Restaurant 992,No,Yes,4.0/5,423,9876543292,Whitefield,Buffet,"Pasta, Pizza","Desserts, North Indian",1500,[],[],Dining,Marathahalli
http://zomato.com/993,Address 993,Restaurant 993,No,Yes,3.3/5,3478,9876543293,Koramangala 5th Block,Dessert Parlor,"Pasta, Pizza","Chinese, Mughlai, Italian",2000,[],[],Dining,BTM
http://zomato.com/994,Address 994,Restaurant 994,No,Yes,3.0/5,1591,9876543294,JP Nagar,Quick Service Restaurant,"Pasta, Pizza","North Indian, Mughlai, Continental",800,[],[],Other,JP Nagar
http://zomato.com/995,Address 995,Restaurant 995,Yes,Yes,NEW,4485,9876543295,JP Nagar,Casual Dining,"Pasta, Pizza","North Indian, Continental",3000,[],[],Cafes,Whitefield
http://zomato.com/996,Address 996,Restaurant 996,Yes,No,NEW,4437,9876543296,JP Nagar,Buffet,"Pasta, Pizza",Mughlai,800,[],[],Dining,Whitefield
http://zomato.com/997,Address 997,Restaurant 997,No,Yes,3.8/5,4709,9876543297,Whitefield,Quick Service Restaurant,"Pasta, Pizza","Continental, South Indian, Mughlai",3000,[],[],Other,BTM
http://zomato.com/998,Address 998,Restaurant 998,No,Yes,4.5/5,492,9876543298,JP Nagar,Buffet,"Pasta, Pizza","Beverages, Mexican",2000,[],[],Cafes,Marathahalli
http://zomato.com/999,Address 999,Restaurant 999,Yes,Yes,3.3/5,191,9876543299,Indiranagar,Bakery,"Pasta, Pizza","Mughlai, Italian, North Indian",400,[],[],Dining,Marathahalli
